"id","deviceid","timestamp","incidentid","type","location","status","description"
"2d609c34-d745-4e54-91b1-9f5b8df34498",Vehicle-Charmi-123,2024-10-29 20:09:21.067,d371d6f0-d0ab-4609-b7ef-a9e9f1536297,Medical,"[54.526175661364086,-5.556671765229836]",Active,Description of the incident
"1afd630d-5a46-4d1a-a575-cd086aebf773",Vehicle-Charmi-123,2024-10-29 20:10:03.067,"4cedce5f-1414-4214-a832-ccd67d4324af",Fire,"[54.53574517880838,-5.573871074350091]",Resolved,Description of the incident
c4d2d6f3-88aa-4762-9888-71c4c8e1767e,Vehicle-Charmi-123,2024-10-29 20:10:58.067,a8944c92-d857-495a-9d08-3965db68a7a2,None,"[54.54571046785388,-5.591082905433706]",Resolved,Description of the incident
"4659cab6-ee02-47a7-b0a3-e9526224c19f",Vehicle-Charmi-123,2024-10-29 19:37:59.067,eea81f60-3802-4a3c-9110-5596957608b1,Medical,"[54.09039553994272,-4.781778522799679]",Active,Description of the incident
a2339d57-0927-425c-9943-e353b8567e4d,Vehicle-Charmi-123,2024-10-29 19:38:38.067,"843b7db3-b116-4de6-88dd-49b004a6a7da",Fire,"[54.10040482314031,-4.799249122229217]",Resolved,Description of the incident
"88a26456-bd03-4a32-b329-80629b1c393a",Vehicle-Charmi-123,2024-10-29 19:39:24.067,f0e4e448-cb6c-4aae-aef9-71cae1b036ca,None,"[54.11059934964582,-4.816703253753254]",Active,Description of the incident
bef882cd-41f1-44ca-b734-d6f8bfc44058,Vehicle-Charmi-123,2024-10-29 19:40:14.067,"844a32ad-80dd-4b9a-97e4-f8108a58b545",Police,"[54.12083427302601,-4.833929662595404]",Active,Description of the incident
"3fd06c92-b7b3-46ac-89d3-ef1cff015461",Vehicle-Charmi-123,2024-10-29 19:41:02.067,"7cb04e43-47d6-4a2d-b0fc-fcd2ca923620",Accident,"[54.130592809593686,-4.851189269225711]",Active,Description of the incident
e116cead-c04e-4e78-b7b3-ff2ce17fa6d4,Vehicle-Charmi-123,2024-10-29 19:41:45.067,"7543674f-3c4a-4047-a793-dc74c30e4686",Fire,"[54.14001817485286,-4.869114972634915]",Resolved,Description of the incident
ecd7b27e-3ee6-4b1e-b7f4-14f4cc39b237,Vehicle-Charmi-123,2024-10-29 22:17:26.067,"380b44c7-1784-4c01-92ba-178bec902d9a",Medical,"[56.19060312707789,-8.556965528923161]",Resolved,Description of the incident
c6e76407-0c59-4f46-8655-3cc3e93e121d,Vehicle-Charmi-123,2024-10-29 22:18:05.067,d4c94b86-89f8-479d-91cc-25612eac6046,None,"[56.20043099367417,-8.574928931315089]",Resolved,Description of the incident
"51045982-7438-405d-9d21-13bed43fd340",Vehicle-Charmi-123,2024-10-29 22:19:03.067,a87cdabd-afc9-4fb6-9f02-c8e405650d95,Accident,"[56.21036623762622,-8.592759374445926]",Resolved,Description of the incident
"2daca5e3-de22-40e9-ac04-36b545ec1cce",Vehicle-Charmi-123,2024-10-29 22:19:50.067,"3d66025a-9290-44ab-999b-39630a31c820",None,"[56.220554412095275,-8.610745951152468]",Active,Description of the incident
"0e2f0c36-44cb-452e-a627-717ae7a643fb",Vehicle-Charmi-123,2024-10-29 22:20:26.067,d0ecd6b0-6723-4569-9769-5bb67651f654,None,"[56.230623695451044,-8.628104856031637]",Active,Description of the incident
f57d9855-7022-4df0-b5b2-c2e6ed525268,Vehicle-Charmi-123,2024-10-29 22:21:00.067,"21a7f700-e645-40d8-833f-077de59c55b7",Accident,"[56.24082014240126,-8.64586979116249]",Active,Description of the incident
"1daf3d32-9362-4659-a498-585525c2aa93",Vehicle-Charmi-123,2024-10-29 22:21:43.067,e52109fc-4131-4e2e-8a2c-da02253c421a,Fire,"[56.250835995758216,-8.66355157080032]",Active,Description of the incident
e17603db-9e5a-4cb8-b4b4-20a15df67fe9,Vehicle-Charmi-123,2024-10-29 22:22:29.067,dcb4b0ab-384f-4666-a08c-25b3c19e82bf,None,"[56.260427226896766,-8.680689188372423]",Resolved,Description of the incident
"70638df6-4c17-482d-8b4d-9826813c3833",Vehicle-Charmi-123,2024-10-29 22:23:03.067,fe140c06-4989-4af1-abfa-e3c5c9eecdc5,None,"[56.27042547390354,-8.69805994462463]",Resolved,Description of the incident
f1067757-00f3-4c81-af57-e47c9e9745bc,Vehicle-Charmi-123,2024-10-29 22:23:37.067,aa4b97cc-73de-4f61-b69e-f2eab0348a0d,Fire,"[56.2799379941251,-8.715394725077221]",Active,Description of the incident
"2a4a2506-6780-4cee-9b73-375a6d21c9a0",Vehicle-Charmi-123,2024-10-29 22:24:09.067,"4eedc81d-2329-4153-85b2-09b9944a0e94",Accident,"[56.28934534878863,-8.733243508043023]",Resolved,Description of the incident
"12cb9e3a-86bc-46e7-8b57-2f739d4028ac",Vehicle-Charmi-123,2024-10-29 22:25:06.067,"6f679ce2-2a4e-45ce-b38d-572275fcc428",Police,"[56.29914587465804,-8.750794244356413]",Resolved,Description of the incident
"917b5f80-471f-4237-be0e-6f15cf60a6cb",Vehicle-Charmi-123,2024-10-29 22:25:56.067,"393f2f83-37e9-457c-867a-8af7bda01e20",Medical,"[56.30848258955872,-8.768628580258735]",Resolved,Description of the incident
"4cdd6441-86b9-4c46-8e87-4820f30c588a",Vehicle-Charmi-123,2024-10-29 20:04:33.067,aaea2469-ec0c-488c-86ce-05fd58aa1c4f,Medical,"[54.456514324807145,-5.432523400691221]",Active,Description of the incident
e8998e5b-b1ad-4e75-8c18-b223cd06dda1,Vehicle-Charmi-123,2024-10-29 20:05:28.067,"098052ea-8d8e-499c-9e4d-13a527930fb0",Medical,"[54.46675931252477,-5.45012879440389]",Active,Description of the incident
"039f0024-67e9-48f9-8e2d-26cefb49f15e",Vehicle-Charmi-123,2024-10-29 20:06:13.067,ec81fa3b-8d3c-4f05-8e93-2b8f9fa8d3d1,None,"[54.476997620801136,-5.467636513802906]",Active,Description of the incident
dfb5de3f-2beb-4e33-80a7-ea3b46c2ac17,Vehicle-Charmi-123,2024-10-29 19:55:25.067,"824d9db0-7998-48ef-bd05-fb9e1fda9aa3",Police,"[54.33582854635733,-5.221737959260904]",Active,Description of the incident
e7227934-cd83-4580-9a94-69c8dee8a8cd,Vehicle-Charmi-123,2024-10-29 19:56:08.067,a536b236-ea5d-471b-975b-48b3752449a8,Police,"[54.34593838501725,-5.239121448370527]",Active,Description of the incident
"4937ee2f-1f0c-4579-834c-007c266c9868",Vehicle-Charmi-123,2024-10-29 19:56:56.067,"98895b0f-1347-461b-b230-d25c0c7b46f9",Police,"[54.35615301154779,-5.25640998213304]",Resolved,Description of the incident
e8d6f3fd-6559-4e65-b896-bf5bc19019cc,Vehicle-Charmi-123,2024-10-29 19:57:55.067,"0f1c22dc-5660-4160-a54c-fbffef76c67f",Police,"[54.36636538242157,-5.273754900635958]",Resolved,Description of the incident
"1fa0b22b-aaab-4855-afff-ecfc242a7db4",Vehicle-Charmi-123,2024-10-29 19:58:49.067,"1f0baaec-7c72-44d7-ba2c-137a12f4d90d",None,"[54.37663288318178,-5.290964990394261]",Resolved,Description of the incident
"349f884e-9ce6-43a3-9a02-f271ad77d6d1",Vehicle-Charmi-123,2024-10-29 19:59:29.067,"5673e12a-d54a-4371-8f9f-336060b8a8fe",Fire,"[54.386763957613056,-5.308543184422901]",Active,Description of the incident
"589aaf62-2a80-4f00-b87e-6e081a0c697e",Vehicle-Charmi-123,2024-10-29 20:00:09.067,"51c8ad86-4752-4602-93f0-9e5a6221321d",Police,"[54.3965558510521,-5.325974872449174]",Active,Description of the incident
"3c0da1ed-54fe-4df2-8dff-82fa6e2f4a11",Vehicle-Charmi-123,2024-10-29 20:00:43.067,"8a2daed7-f251-4336-a3e4-511f92dfc0bc",Medical,"[54.406366581038306,-5.344075600307919]",Active,Description of the incident
"3b5f86a5-61ee-40a1-a152-9aae7568dc1b",Vehicle-Charmi-123,2024-10-29 20:01:39.067,e9b4d733-916c-4999-9750-f12a9fd8622b,Medical,"[54.41640817498635,-5.362169293924676]",Active,Description of the incident
"674c3531-fda9-42d6-ba65-2fcbaa25a556",Vehicle-Charmi-123,2024-10-29 19:29:38.067,"39e5be02-86bf-4f37-bfd0-69ab70cada2b",None,"[53.98415361417616,-4.588059723073022]",Resolved,Description of the incident
"371b3a4a-5b0c-4abd-8c69-8f9c94eff6fa",Vehicle-Charmi-123,2024-10-29 19:30:26.067,"426612c2-9326-450b-a326-18475415fc0d",Medical,"[53.99355413301878,-4.606036080753431]",Resolved,Description of the incident
fde09620-fe5a-45d3-8937-de33c2edfde9,Vehicle-Charmi-123,2024-10-29 19:31:14.067,"68855254-2b23-41d2-8368-8b1e4b6ef241",Medical,"[54.00310626964895,-4.623507293082717]",Active,Description of the incident
"9b3e98cc-2bc0-44ff-8d8c-5b5a03bd95c1",Vehicle-Charmi-123,2024-10-29 19:31:52.067,"30634510-79d8-45fd-ae36-81a71c56fd63",Fire,"[54.012443560624476,-4.641158074891564]",Active,Description of the incident
"6b0b16f7-e57c-4044-b588-62852dfe6a9e",Vehicle-Charmi-123,2024-10-29 19:32:46.067,"6ca84b1e-9364-495e-8d87-db55c52f090f",None,"[54.022032041071995,-4.658540351249907]",Resolved,Description of the incident
"2a7c5bb9-059d-473e-90f1-5252158b9e78",Vehicle-Charmi-123,2024-10-29 19:33:21.067,a22129d6-6dcf-4487-884a-51c18705337a,Accident,"[54.0321410584644,-4.676151081547297]",Resolved,Description of the incident
"27ebbd6d-173c-4bb4-8f7f-676a7f015530",Vehicle-Charmi-123,2024-10-29 19:47:04.067,"299b795e-051c-4c76-ba6c-bff12e9745c3",Police,"[54.21794866362273,-5.010522673913375]",Resolved,Description of the incident
"77cc076d-fb6d-433b-86ec-b50340eb6620",Vehicle-Charmi-123,2024-10-29 19:47:36.067,"2c840a82-beb9-4253-af29-0a58b2f099b6",Medical,"[54.2274711688887,-5.028635924512106]",Active,Description of the incident
"58c9e218-09d6-4e00-a9b3-f25650b79ac7",Vehicle-Charmi-123,2024-10-29 19:48:14.067,bdd61ce1-c49d-43c9-9a50-bb29b128027b,Accident,"[54.23721592012345,-5.045784633559185]",Active,Description of the incident
d5ee82ad-3301-4634-b16e-4271228896ae,Vehicle-Charmi-123,2024-10-29 19:48:44.067,a057e422-aecd-4833-a260-f3a993334fb6,Medical,"[54.24735516602412,-5.063020341547642]",Resolved,Description of the incident
"63f73544-5049-4f02-9d4f-1b60ac97162b",Vehicle-Charmi-123,2024-10-29 19:49:44.067,b770611a-4389-4de1-9de5-573d5511b1f2,Accident,"[54.256826035444426,-5.080745564033361]",Active,Description of the incident
"006489db-d46c-49ee-ae2e-9bcaee251639",Vehicle-Charmi-123,2024-10-29 19:50:29.067,"6171c800-adec-4bfb-a3a4-1d54c7fdc1c3",Fire,"[54.26621774855016,-5.097960337272088]",Resolved,Description of the incident
"9992881c-abc6-4877-af12-1f236b309f8e",Vehicle-Charmi-123,2024-10-29 19:51:12.067,a2a35510-f4b3-4119-ba4b-0e4829ba6338,None,"[54.2764261465358,-5.115973399792714]",Active,Description of the incident
"16d78069-eff6-4a14-afd0-49e8f00b3391",Vehicle-Charmi-123,2024-10-29 19:24:48.067,"64dd9eab-899f-4cb9-9552-198ffe12bf04",Medical,"[53.92555715811025,-4.482815640377026]",Active,Description of the incident
df59bc49-41bf-4d1f-b5b6-8e085f12b56f,Vehicle-Charmi-123,2024-10-29 19:25:39.067,"23d8f9bd-c5a0-4697-bb4c-b51fab05043d",Medical,"[53.9352727640677,-4.50064709092806]",Resolved,Description of the incident
d6444dac-085c-4839-b02e-c0150d031b88,Vehicle-Charmi-123,2024-10-29 19:26:17.067,"8dea750c-15ba-4013-a13d-f8873b7200dd",Fire,"[53.945031708520645,-4.5178782134446545]",Resolved,Description of the incident
"83eb4913-2ae1-4e12-9c8b-cb0cd69717ed",Vehicle-Charmi-123,2024-10-29 19:27:09.067,f71a6c2f-0946-477c-886d-c697e4238f28,None,"[53.954883955108556,-4.535853082770231]",Resolved,Description of the incident
"99b79d37-0898-41f5-9052-c7757eecd52f",Vehicle-Charmi-123,2024-10-29 19:28:08.067,"3f462c59-f4d5-49bc-8a5a-746ffb185520",None,"[53.96513758281264,-4.553292014837842]",Active,Description of the incident
"7bd8c4f0-b9b2-49df-baef-9e81ca707f56",Vehicle-Charmi-123,2024-10-29 19:28:43.067,f88f2644-ea1d-4ae4-98b2-e880ab599412,Fire,"[53.97454586468739,-4.570660826082203]",Resolved,Description of the incident
"3aca98cc-3e7c-491b-8a32-cb8515b734eb",Vehicle-Charmi-123,2024-10-29 16:20:09.067,e3556193-6957-47b4-adb3-477e59d93aaa,None,"[51.51732742679845,-0.14590098924477735]",Active,Description of the incident
"801871ee-02cc-4192-97b9-8d9c17d32b08",Vehicle-Charmi-123,2024-10-29 16:21:01.067,fc45e776-007c-4040-844e-d2c416708895,Fire,"[51.52717667186139,-0.16331096963185496]",Resolved,Description of the incident
ea8daa5b-c6ca-4ed6-aca3-9f1488fba628,Vehicle-Charmi-123,2024-10-29 16:21:42.067,"6468ffea-48b6-4375-9dc8-d189a8a87d00",None,"[51.53656688213791,-0.1810570423312176]",Resolved,Description of the incident
fd3daf47-02f0-4a5e-bd2f-5b2fc43ae514,Vehicle-Charmi-123,2024-10-29 16:22:13.067,"08c3e958-fae9-4bc8-bb10-9737d8dff39e",Fire,"[51.54643223428317,-0.1984784704950027]",Resolved,Description of the incident
f6ad45f5-a9be-4fd7-96ba-7ddc002e5520,Vehicle-Charmi-123,2024-10-29 16:23:05.067,"7da621a9-2e75-441c-aa99-1635993c94fa",None,"[51.5560755049834,-0.215934295320625]",Active,Description of the incident
c5f81714-0894-49d0-a52f-c68b4fb795ca,Vehicle-Charmi-123,2024-10-29 16:23:59.067,"7d1d87f6-467e-4a9d-96e7-5e9e7bbfbb7c",Medical,"[51.56604811923439,-0.23321744340043518]",Active,Description of the incident
"5cdcdcdb-9b5e-42c2-8c40-6287fb97ce66",Vehicle-Charmi-123,2024-10-29 22:26:37.067,"23bad250-7f80-4642-bd0a-134ee0d63462",Fire,"[56.31804204853235,-8.78605661274666]",Active,Description of the incident
dafeb97a-6a01-42f6-86ad-c4fee821d7c2,Vehicle-Charmi-123,2024-10-29 22:27:33.067,"8cb78526-98d6-4b81-9d9a-a77d9bb9cffb",Accident,"[56.32754792474431,-8.803679229853596]",Resolved,Description of the incident
"3968ad40-91c3-4d49-8373-a061e2408f1f",Vehicle-Charmi-123,2024-10-29 22:28:07.067,ef43a3a2-fc4b-43e0-bab8-2bae11eb3c6a,Fire,"[56.337184134656724,-8.821114179150051]",Active,Description of the incident
"7a100805-c966-4a62-8759-e20da6167e85",Vehicle-Charmi-123,2024-10-29 22:28:43.067,c1d4ae4c-52ec-474a-8e92-a045cf47f5ad,Accident,"[56.34716018181415,-8.838932750826384]",Active,Description of the incident
"2ed8710d-7001-4010-9782-954725918244",Vehicle-Charmi-123,2024-10-29 22:29:14.067,"5b4e649f-ce48-4900-917e-d82b1ce513b7",Fire,"[56.3572412369958,-8.85654527163388]",Active,Description of the incident
"039ddb49-ef7f-42a7-a5ef-cca2e2664365",Vehicle-Charmi-123,2024-10-29 22:29:46.067,aa01625c-65dd-4e31-a3fd-83f542d390e4,None,"[56.366714018820375,-8.87431973796741]",Active,Description of the incident
b4ff3323-6b15-4e46-a6d0-eddaf5e55edb,Vehicle-Charmi-123,2024-10-29 22:30:16.067,"0200674d-562b-47fa-8b4e-83d878a253ff",Fire,"[56.37610112450498,-8.891867604289247]",Resolved,Description of the incident
ab3f774a-29c4-4546-9251-b7d8463b36ab,Vehicle-Charmi-123,2024-10-29 22:31:00.067,"55af24ed-c127-48ea-90e3-a8c9caab3e83",Medical,"[56.385755587530625,-8.909404223718113]",Active,Description of the incident
"7a4b12eb-af3f-45d1-bf77-38f23d597545",Vehicle-Charmi-123,2024-10-29 22:31:45.067,"8e8db2e6-6f95-4261-9fff-6776f830f56f",Medical,"[56.39550948922664,-8.92701049613685]",Resolved,Description of the incident
bbe6227a-d08d-4c0b-9047-dfeff17fb486,Vehicle-Charmi-123,2024-10-29 22:32:42.067,f3dae118-274b-4541-b2c8-4ba16ab88ea1,Accident,"[56.40502336265637,-8.944729213916348]",Resolved,Description of the incident
"13b0b01c-42ff-4069-95a2-72f9d4fa167c",Vehicle-Charmi-123,2024-10-29 22:33:14.067,"33569dcc-ef27-4fc9-8b6d-3bdebcc36b14",Fire,"[56.414749421006775,-8.962196665653062]",Resolved,Description of the incident
"19d488fc-6824-425c-8627-9e5a5dabc38a",Vehicle-Charmi-123,2024-10-29 21:41:52.067,"3ad91701-53f1-4365-b06b-4ff5eb038856",Police,"[55.71952408583203,-7.710806067771646]",Resolved,Description of the incident
e9c55b62-5338-4b9b-a888-faa85aa12bb0,Vehicle-Charmi-123,2024-10-29 21:42:26.067,"048fab3f-914e-4a5b-b2e7-2e2279aee8d8",Police,"[55.729787060859096,-7.7287962920261]",Resolved,Description of the incident
"0c5784f5-049a-4c5f-b535-d2026e926a82",Vehicle-Charmi-123,2024-10-29 21:42:56.067,"59e15a81-2c8a-4a49-b6ad-a1954b8d3d91",None,"[55.73930080177751,-7.746497520168805]",Resolved,Description of the incident
d3eae6b1-5966-40c1-8eb8-ac843321e393,Vehicle-Charmi-123,2024-10-29 21:43:41.067,"3ba333ce-b3f8-443c-ade2-86910de24ca2",Police,"[55.749293684320065,-7.76451035579919]",Active,Description of the incident
dbe0f94d-3245-4b1d-9524-d47ce7ad70a7,Vehicle-Charmi-123,2024-10-29 21:44:29.067,"5f90b0eb-246d-413c-b843-aec5c0fb4dfc",Police,"[55.75926575833921,-7.782097158586746]",Resolved,Description of the incident
"13259ca6-37a7-47f3-a95f-a0e8975b804b",Vehicle-Charmi-123,2024-10-29 19:14:46.067,"165e07bd-e8b1-43a9-8498-b790c80dbf82",None,"[53.80725372112602,-4.272359010277492]",Resolved,Description of the incident
"27fcc697-d493-4144-9fef-134110176627",Vehicle-Charmi-123,2024-10-29 19:15:21.067,"041e3304-5522-447b-9ce3-5153920cd929",Police,"[53.81730856329447,-4.289485404530681]",Resolved,Description of the incident
e1ea26e2-bb69-4724-b19e-6e21aeeade3f,Vehicle-Charmi-123,2024-10-29 19:15:56.067,"5513a243-2b0e-4421-b1b7-35fccb6a9efd",None,"[53.82753176932656,-4.306619862609741]",Active,Description of the incident
"8837ec87-c181-4069-9eb6-62e06754dc2d",Vehicle-Charmi-123,2024-10-29 19:16:51.067,"79443a02-f5e8-42e4-bba4-2f9e75c8034a",Police,"[53.837382878217426,-4.324557628944836]",Active,Description of the incident
"8f7eb663-210d-4f6a-ba50-00e2c193c11c",Vehicle-Charmi-123,2024-10-29 19:17:46.067,"45147096-59e2-4795-8973-7dba9daff0cf",Accident,"[53.847002612211,-4.342069494177173]",Resolved,Description of the incident
"32fb1d1d-5ace-404b-a351-11f5762d25cb",Vehicle-Charmi-123,2024-10-29 19:18:46.067,d00ab858-fc29-40c8-b070-6399506b1d80,Police,"[53.85725117096128,-4.35982190339709]",Resolved,Description of the incident
"2b09fe26-a0af-4ac0-9cff-99731ef63f35",Vehicle-Charmi-123,2024-10-29 22:33:56.067,"97243895-330f-495c-826e-fd527fa6a3af",Police,"[56.42423768450397,-8.97947863615205]",Resolved,Description of the incident
"77a388ca-d094-4faa-a4f4-b420a0331763",Vehicle-Charmi-123,2024-10-29 22:34:38.067,a78c6446-6160-419e-b9d6-5c26740ca333,Fire,"[56.43400151078727,-8.997001470719612]",Active,Description of the incident
b857aead-c41e-47e6-96e3-758701101fcf,Vehicle-Charmi-123,2024-10-29 22:35:10.067,"9b05ed51-b6ef-4d81-af2f-60b7db815fcc",None,"[56.4433891141775,-9.015074618298877]",Resolved,Description of the incident
bdcc46fd-f155-403a-8192-fd59538f9a34,Vehicle-Charmi-123,2024-10-29 22:36:01.067,cd3f8edb-1f3f-4847-af2a-150d4718b01c,Police,"[56.45346984559273,-9.032998686544426]",Resolved,Description of the incident
a6c6e680-6a57-470d-9ac5-0f8a75388125,Vehicle-Charmi-123,2024-10-29 22:36:45.067,b5c93527-3a66-4d8a-9e77-c1173499670d,Police,"[56.46307240479055,-9.050748349981475]",Resolved,Description of the incident
"1b7cbf8f-b293-43b4-a841-f666e93ee858",Vehicle-Charmi-123,2024-10-29 22:37:30.067,f2c29577-7db6-42bc-a159-5b8fda605d7a,None,"[56.47312441592855,-9.068305494757857]",Resolved,Description of the incident
"2c7cf516-9ec7-411c-8783-7eda48c564c8",Vehicle-Charmi-123,2024-10-29 22:38:09.067,b8b5695e-fdb7-4373-98fb-22c6b1e6f78a,Medical,"[56.483029355604934,-9.086078730987586]",Resolved,Description of the incident
c783ddcd-86f1-43b1-8e8c-3fafc61ca850,Vehicle-Charmi-123,2024-10-29 22:38:50.067,"1d040682-0d7b-44a6-9892-632fc3577221",Medical,"[56.49241470565416,-9.103859587960041]",Active,Description of the incident
f7010ad1-7536-4903-8c6a-31b84c3e6138,Vehicle-Charmi-123,2024-10-29 22:39:30.067,"09823b6a-6956-41d9-b21a-f9c4fac1600a",Police,"[56.502040299911236,-9.121965875969845]",Resolved,Description of the incident
"21172809-9245-44a6-a918-e9bca0069bf9",Vehicle-Charmi-123,2024-10-29 22:40:15.067,"10009fea-e5b8-4ac7-b940-50993663bcd7",Accident,"[56.51165072127999,-9.139994150296763]",Active,Description of the incident
"8337754a-0f1c-45c7-91b4-b1ed73818c2e",Vehicle-Charmi-123,2024-10-29 22:41:03.067,"7fa38793-431a-477c-9acb-f326dc76638e",None,"[56.52122607683905,-9.15807261893565]",Resolved,Description of the incident
"8aa1ee91-895c-40df-a26d-e3a17d00e3ec",Vehicle-Charmi-123,2024-10-29 22:41:35.067,"829fbf40-e57a-4d27-9796-64eef0b583c0",None,"[56.530941182729336,-9.17585130244855]",Resolved,Description of the incident
c0ff48d4-914f-4999-991a-d97c32b98dd6,Vehicle-Charmi-123,2024-10-29 22:42:33.067,"5127b697-3899-4740-9d8a-e2e4a14dc56d",None,"[56.5409007429778,-9.19342973995978]",Resolved,Description of the incident
"597a6850-d7fb-41b2-8d83-4c1b718a943e",Vehicle-Charmi-123,2024-10-29 22:43:04.067,"1ed48bc3-47a1-4ec9-a100-0675103d3b03",Accident,"[56.551123378911775,-9.210829124891264]",Active,Description of the incident
"2ce1ece3-c4fa-4739-b58d-fbc618d74b14",Vehicle-Charmi-123,2024-10-29 22:43:43.067,"8b241f3d-0003-454a-b47c-31d301aacf20",Medical,"[56.56125734589471,-9.228688190132662]",Resolved,Description of the incident
e3aebaff-13fd-4799-ae8d-c5337b71f865,Vehicle-Charmi-123,2024-10-29 16:24:58.067,"409a6df9-0ffb-4a91-a32e-6f5538eb4dbe",Fire,"[51.575991557899684,-0.2509478114993745]",Resolved,Description of the incident
d722033a-43c4-4448-a746-4b1e90943978,Vehicle-Charmi-123,2024-10-29 16:25:31.067,"71056089-58b8-45f2-a3ec-a3ad0dab20d8",None,"[51.58537046731186,-0.2690266951239498]",Active,Description of the incident
"8a36389e-5a01-4fcc-9d79-05a76071a8bf",Vehicle-Charmi-123,2024-10-29 16:26:29.067,"5a90ab1f-c2f0-449b-a1d3-5d30f5131f06",Medical,"[51.59533875072212,-0.28703814338096606]",Active,Description of the incident
"1c0d4d02-d9e6-457c-96db-a7d3115c9982",Vehicle-Charmi-123,2024-10-29 16:27:19.067,"299896c1-0545-4524-b57f-42d512d04831",Accident,"[51.605134432396724,-0.3050577325581683]",Resolved,Description of the incident
dbf0c4fb-4ea9-4273-b812-d1f9dbd77a8e,Vehicle-Charmi-123,2024-10-29 16:28:00.067,"197d7868-9ac2-41e0-bfe3-065945de654e",Accident,"[51.61491103810475,-0.3230718648328474]",Active,Description of the incident
"8e0aaf50-242f-4185-9006-66218f91c707",Vehicle-Charmi-123,2024-10-29 16:28:47.067,"456aab8d-9c79-43df-a085-3820d6d5f8e7",Police,"[51.62432742956925,-0.3407225824547486]",Resolved,Description of the incident
"99bc3727-e504-472f-87f9-eaf1d5d49279",Vehicle-Charmi-123,2024-10-29 16:29:20.067,"4da38ac5-cb91-4363-b911-a3144241f4bb",Accident,"[51.634053529653166,-0.3583310066137131]",Active,Description of the incident
"2cd51dc5-3072-4c71-9495-2cfa0663f5c3",Vehicle-Charmi-123,2024-10-29 16:29:57.067,"0e9c6ffb-2598-455c-b85c-325fed9b4e99",Police,"[51.64420116505342,-0.37638614926382447]",Resolved,Description of the incident
"951c33f5-cb2c-4f77-af87-ab1837637c13",Vehicle-Charmi-123,2024-10-29 16:30:50.067,"359a6bca-315a-4483-93cc-a9e5c8427c9c",Fire,"[51.653912743676436,-0.3940451245957878]",Resolved,Description of the incident
"19fe5688-f6ca-43be-bac7-1c881f1982ab",Vehicle-Charmi-123,2024-10-29 16:31:34.067,b2943425-4fdb-4977-8c19-8c2ba0586911,Fire,"[51.66334092597353,-0.4119876365600006]",Active,Description of the incident
"434cc54c-bfa3-461f-9dd7-7a2218e94787",Vehicle-Charmi-123,2024-10-29 16:32:31.067,"6ea7bb42-10e2-419d-a228-b505f5755aa8",None,"[51.67303534003148,-0.4296322781420296]",Resolved,Description of the incident
a5a26128-8158-437d-99a2-a7140b5e7a98,Vehicle-Charmi-123,2024-10-29 16:33:31.067,"37f2224d-1d8d-42f1-a0f6-2670a7095a6d",Fire,"[51.68247813685676,-0.447461570316535]",Active,Description of the incident
edf22b73-7559-44a0-879a-6b6c439d8ec4,Vehicle-Charmi-123,2024-10-29 16:34:06.067,"96980735-097c-4c9a-91a4-30c142c5824a",None,"[51.69272691576003,-0.46550745885129446]",Active,Description of the incident
b44bf897-cdec-4f9b-ac00-2fda1b773674,Vehicle-Charmi-123,2024-10-29 16:34:52.067,"4e4f5e97-21b6-48d6-a3a4-34e27f3d5d3e",Medical,"[51.70243414067537,-0.4830497865620032]",Active,Description of the incident
a335f5fd-9eb6-4353-886a-9a973577fb5b,Vehicle-Charmi-123,2024-10-29 16:35:40.067,"6950c1d8-bcdf-42c8-a7cb-06368a405b8e",Medical,"[51.711731456132256,-0.5005546273065101]",Active,Description of the incident
"493066b9-e4d9-493a-a3ae-c401bb534e03",Vehicle-Charmi-123,2024-10-29 16:36:19.067,"44a125f9-1f47-4819-ab74-38fec9f95726",Fire,"[51.72145764070526,-0.5181374093442486]",Resolved,Description of the incident
"9f16677a-4dc8-48cd-96c7-87dcca75637d",Vehicle-Charmi-123,2024-10-29 16:37:06.067,"7c138c32-013a-4439-b5dd-adbd2ee87ebb",Accident,"[51.73086106937568,-0.5361563733665392]",Active,Description of the incident
f1734707-0333-4ea4-ac3e-957a9e9869bc,Vehicle-Charmi-123,2024-10-29 16:37:37.067,dda13c52-141d-41c5-9318-4f09a27ff577,Accident,"[51.740783353822984,-0.553453025277167]",Active,Description of the incident
"25c2a493-8540-4486-beda-fa82dc59d95b",Vehicle-Charmi-123,2024-10-29 16:38:11.067,"4966fb55-268e-4482-9d2c-ed3064d67ccc",Accident,"[51.751016404762034,-0.5708880056534111]",Resolved,Description of the incident
"3fb93d57-adae-43f0-9b58-3463db1a037b",Vehicle-Charmi-123,2024-10-29 16:38:44.067,f2c30c6a-258a-4a7c-b92d-189f4f333bc6,Fire,"[51.760514481300376,-0.5887644759141882]",Resolved,Description of the incident
"6b1e882c-f017-429f-811b-7712a8f1810b",Vehicle-Charmi-123,2024-10-29 16:39:24.067,"35e5764b-1649-43b4-8c7b-44c1a7de389e",Police,"[51.76982726766227,-0.6061539114424331]",Active,Description of the incident
"3e407d15-cf42-4dda-a9f6-98f1dd4b9454",Vehicle-Charmi-123,2024-10-29 16:40:05.067,"0e2a18ed-cc19-4724-9200-67d2b5c13bb8",Medical,"[51.7793148404923,-0.6233614595412037]",Resolved,Description of the incident
