"id","deviceid","timestamp","location","cameraid","snapshot"
"418c0078-7495-49b8-a17f-90dc3d9e5d7c",Vehicle-Charmi-123,2024-10-29 19:51:52.067,"[54.28669204209335,-5.1334295554345]",Nikon-Cam123,Base64EncodedString
"79cbe38a-5465-4ef8-8475-2d28e98af0bf",Vehicle-Charmi-123,2024-10-29 19:52:41.067,"[54.29681907511458,-5.150997211197797]",Nikon-Cam123,Base64EncodedString
"768911ac-be3d-4c85-a17a-80ecbbd2dac9",Vehicle-Charmi-123,2024-10-29 19:53:18.067,"[54.30707722016336,-5.16907286048327]",Nikon-Cam123,Base64EncodedString
"2fd7b428-59cf-4ad8-9cbb-58a7c396151b",Vehicle-Charmi-123,2024-10-29 19:49:44.067,"[54.256826035444426,-5.080745564033361]",Nikon-Cam123,Base64EncodedString
"0f3cb63c-2ce1-47b3-8cba-dd38b6a8f829",Vehicle-Charmi-123,2024-10-29 19:50:29.067,"[54.26621774855016,-5.097960337272088]",Nikon-Cam123,Base64EncodedString
"882e43bc-b879-4319-9e37-ac8975a0e039",Vehicle-Charmi-123,2024-10-29 19:30:26.067,"[53.99355413301878,-4.606036080753431]",Nikon-Cam123,Base64EncodedString
"5902e6fd-5ce2-4e30-adc4-d4534e4051fe",Vehicle-Charmi-123,2024-10-29 19:31:14.067,"[54.00310626964895,-4.623507293082717]",Nikon-Cam123,Base64EncodedString
b9109620-6584-470c-bbef-23ef8ea95af7,Vehicle-Charmi-123,2024-10-29 19:31:52.067,"[54.012443560624476,-4.641158074891564]",Nikon-Cam123,Base64EncodedString
"843a91ae-d137-4caa-80c3-eab50394b62b",Vehicle-Charmi-123,2024-10-29 19:32:46.067,"[54.022032041071995,-4.658540351249907]",Nikon-Cam123,Base64EncodedString
"279ba3c7-3f77-4ca1-a758-47b9eeb1c45f",Vehicle-Charmi-123,2024-10-29 19:33:21.067,"[54.0321410584644,-4.676151081547297]",Nikon-Cam123,Base64EncodedString
"427fc896-b11d-4e4c-ba4e-7b5411b78a48",Vehicle-Charmi-123,2024-10-29 21:29:16.067,"[55.553472907827555,-7.409293583651198]",Nikon-Cam123,Base64EncodedString
"491ab3ff-a58f-49a2-9c18-b54cd9d37a91",Vehicle-Charmi-123,2024-10-29 21:29:48.067,"[55.563470747842366,-7.427148086234599]",Nikon-Cam123,Base64EncodedString
"65a3ad25-d540-4376-bca6-fc6f22d646f1",Vehicle-Charmi-123,2024-10-29 21:30:33.067,"[55.57320252193536,-7.445249151459969]",Nikon-Cam123,Base64EncodedString
"393eec2a-c4b0-4735-b3bd-89e81f6d392e",Vehicle-Charmi-123,2024-10-29 21:31:15.067,"[55.582695709045396,-7.4633385989230385]",Nikon-Cam123,Base64EncodedString
"4ac58d4e-e1c5-47d4-836c-a12249d95bca",Vehicle-Charmi-123,2024-10-29 21:31:54.067,"[55.5925042867575,-7.480805614636361]",Nikon-Cam123,Base64EncodedString
fbe041b6-15e6-4496-8041-12391bf35a24,Vehicle-Charmi-123,2024-10-29 21:32:27.067,"[55.602064940964176,-7.498774118621575]",Nikon-Cam123,Base64EncodedString
"37dacc80-b421-4c32-b780-31947b833a3f",Vehicle-Charmi-123,2024-10-29 21:33:25.067,"[55.61152421593965,-7.516588741061874]",Nikon-Cam123,Base64EncodedString
"8788eb40-1f4d-4404-b62b-6b6bf5648fc0",Vehicle-Charmi-123,2024-10-29 21:34:15.067,"[55.62151689353333,-7.533823465167286]",Nikon-Cam123,Base64EncodedString
d08251f6-5e53-484c-ad05-750d701e2155,Vehicle-Charmi-123,2024-10-29 21:35:10.067,"[55.63137268283559,-7.551856548992957]",Nikon-Cam123,Base64EncodedString
"371a6564-71bc-46fa-8823-f0702c0c1676",Vehicle-Charmi-123,2024-10-29 21:36:01.067,"[55.64105275975395,-7.569282934371874]",Nikon-Cam123,Base64EncodedString
"2bec3680-282e-421f-bb11-2f4b6d0b324d",Vehicle-Charmi-123,2024-10-29 21:36:35.067,"[55.65110870126871,-7.586804494140441]",Nikon-Cam123,Base64EncodedString
"2323d7c0-2995-4856-92f3-bece8a6677e6",Vehicle-Charmi-123,2024-10-29 21:37:10.067,"[55.6606352765605,-7.604686803079392]",Nikon-Cam123,Base64EncodedString
"2ddfefad-66a9-43f6-96ca-6736b4ee90e2",Vehicle-Charmi-123,2024-10-29 21:38:09.067,"[55.67058588881743,-7.6227349086768035]",Nikon-Cam123,Base64EncodedString
"7e936ec7-061f-47a1-822e-cba8bb8c75af",Vehicle-Charmi-123,2024-10-29 21:38:58.067,"[55.68047214799902,-7.640175399994865]",Nikon-Cam123,Base64EncodedString
"3d6cc418-90ee-4db8-ab6a-c3d1a4cc6e13",Vehicle-Charmi-123,2024-10-29 21:39:37.067,"[55.69042102939279,-7.657848425574591]",Nikon-Cam123,Base64EncodedString
"39d0f37a-d9f9-4a33-87c7-37aae591ceab",Vehicle-Charmi-123,2024-10-29 21:40:26.067,"[55.70069931864943,-7.675391698596765]",Nikon-Cam123,Base64EncodedString
"85e3b74d-4489-4268-8d72-f55853255030",Vehicle-Charmi-123,2024-10-29 21:40:56.067,"[55.71009701696634,-7.693235489350415]",Nikon-Cam123,Base64EncodedString
"179f12bb-dad2-479b-adfa-0a15b6049062",Vehicle-Charmi-123,2024-10-29 20:16:21.067,"[54.614819219914594,-5.714715456494656]",Nikon-Cam123,Base64EncodedString
"2a404ce2-a1e2-4bf1-bea3-8958a1f27796",Vehicle-Charmi-123,2024-10-29 20:17:10.067,"[54.624955201754695,-5.732034916437728]",Nikon-Cam123,Base64EncodedString
cece7d8a-4a02-4e3e-8d2c-d29029041221,Vehicle-Charmi-123,2024-10-29 20:17:47.067,"[54.63428362158075,-5.749399444059894]",Nikon-Cam123,Base64EncodedString
c3a9f4b5-80c9-4a2e-99a1-c8b091d595dc,Vehicle-Charmi-123,2024-10-29 20:18:39.067,"[54.644552211362814,-5.76720137294983]",Nikon-Cam123,Base64EncodedString
"1a136409-903c-4181-8242-e6146caa3283",Vehicle-Charmi-123,2024-10-29 20:19:38.067,"[54.654356874260365,-5.784951044168786]",Nikon-Cam123,Base64EncodedString
b7a45861-c4dc-499b-b973-07033efbbe45,Vehicle-Charmi-123,2024-10-29 20:20:28.067,"[54.663810480082795,-5.802999955943045]",Nikon-Cam123,Base64EncodedString
"2315590f-44bc-4eb9-8bd0-beb7d9160dc3",Vehicle-Charmi-123,2024-10-29 20:21:24.067,"[54.67330918403385,-5.8209647096831825]",Nikon-Cam123,Base64EncodedString
f931c67b-ce50-4e19-92c7-8f1669d38f1b,Vehicle-Charmi-123,2024-10-29 20:22:06.067,"[54.683519630904506,-5.838574068990544]",Nikon-Cam123,Base64EncodedString
"6bf19667-6bb1-42be-bbcb-ff5b1daadb3b",Vehicle-Charmi-123,2024-10-29 20:22:40.067,"[54.693026994719325,-5.856289302138636]",Nikon-Cam123,Base64EncodedString
"21516d81-154f-4fcb-a8fd-2376ace8b432",Vehicle-Charmi-123,2024-10-29 20:23:10.067,"[54.702693206071444,-5.874283088940179]",Nikon-Cam123,Base64EncodedString
"2af22506-4ac9-403d-9b45-862740e38427",Vehicle-Charmi-123,2024-10-29 20:24:04.067,"[54.71285895870919,-5.891877658990007]",Nikon-Cam123,Base64EncodedString
"6e4c2aac-bcfd-44bf-820e-9b1a1ffdd124",Vehicle-Charmi-123,2024-10-29 20:25:04.067,"[54.72284460151633,-5.909574702725529]",Nikon-Cam123,Base64EncodedString
ce2a7fe5-da62-4c82-8814-6487ce03ff0b,Vehicle-Charmi-123,2024-10-29 20:25:42.067,"[54.73273089386618,-5.9271569717035835]",Nikon-Cam123,Base64EncodedString
ce21e0cc-458c-442d-9ea0-976c3aa7e580,Vehicle-Charmi-123,2024-10-29 20:26:30.067,"[54.74212547708263,-5.944856900114504]",Nikon-Cam123,Base64EncodedString
"34080249-97f1-482b-809d-bf739599df4e",Vehicle-Charmi-123,2024-10-29 19:42:23.067,"[54.149940673822016,-4.887236259133491]",Nikon-Cam123,Base64EncodedString
b7d28eb2-bbf0-4d97-8d19-cd1d0038feec,Vehicle-Charmi-123,2024-10-29 19:42:53.067,"[54.15965769927062,-4.90488485885755]",Nikon-Cam123,Base64EncodedString
b58003e2-406b-4705-973c-7ea438569a98,Vehicle-Charmi-123,2024-10-29 19:43:32.067,"[54.169171964981906,-4.922133873722291]",Nikon-Cam123,Base64EncodedString
"6de23824-a094-4b02-8646-b1f5b59c477d",Vehicle-Charmi-123,2024-10-29 19:44:06.067,"[54.178893630211945,-4.93957309356762]",Nikon-Cam123,Base64EncodedString
"63dbfc14-0817-4e9b-8663-599cfe2cc4a9",Vehicle-Charmi-123,2024-10-29 19:44:52.067,"[54.18839282044111,-4.957677180295554]",Nikon-Cam123,Base64EncodedString
a596577e-7995-47ab-ae47-a009242f12da,Vehicle-Charmi-123,2024-10-29 19:45:22.067,"[54.198342790356946,-4.9751496126771535]",Nikon-Cam123,Base64EncodedString
"4e7ae00c-4a70-4907-aeb6-12437c05c5f3",Vehicle-Charmi-123,2024-10-29 19:46:08.067,"[54.20805166181337,-4.993174632829972]",Nikon-Cam123,Base64EncodedString
ac854e3d-6e96-44b3-b422-705c414862cc,Vehicle-Charmi-123,2024-10-29 20:31:09.067,"[54.80122766997821,-6.050203977864769]",Nikon-Cam123,Base64EncodedString
"76d3cb53-3392-41a0-9306-bd5dcf741cb6",Vehicle-Charmi-123,2024-10-29 20:31:56.067,"[54.81069070476502,-6.067823739768514]",Nikon-Cam123,Base64EncodedString
"456af0c5-5977-4d9b-99a0-43828d1343e2",Vehicle-Charmi-123,2024-10-29 20:32:56.067,"[54.82074867195776,-6.085192266483467]",Nikon-Cam123,Base64EncodedString
"4670eeb2-e5c6-473b-b7a2-6e01e8f1a106",Vehicle-Charmi-123,2024-10-29 20:33:37.067,"[54.83083683335161,-6.102905840511277]",Nikon-Cam123,Base64EncodedString
f20dd4e0-d6e6-4e62-ba8f-0009c7cac4b9,Vehicle-Charmi-123,2024-10-29 19:54:08.067,"[54.31648392701541,-5.1867014871352035]",Nikon-Cam123,Base64EncodedString
"766af2de-1d9b-409f-b333-cfa3dab8c014",Vehicle-Charmi-123,2024-10-29 19:54:48.067,"[54.32642652299897,-5.2043712792119825]",Nikon-Cam123,Base64EncodedString
ef66e5a4-b9fd-4931-9027-80fe906a6754,Vehicle-Charmi-123,2024-10-29 22:17:26.067,"[56.19060312707789,-8.556965528923161]",Nikon-Cam123,Base64EncodedString
"62828a72-1249-420b-8fb7-ffd38bf7b398",Vehicle-Charmi-123,2024-10-29 22:18:05.067,"[56.20043099367417,-8.574928931315089]",Nikon-Cam123,Base64EncodedString
"6a12057d-58a6-4584-810e-b6b8f85d69d7",Vehicle-Charmi-123,2024-10-29 22:19:03.067,"[56.21036623762622,-8.592759374445926]",Nikon-Cam123,Base64EncodedString
"4e910aac-dff8-4be9-bc7e-13cc4d38da72",Vehicle-Charmi-123,2024-10-29 22:19:50.067,"[56.220554412095275,-8.610745951152468]",Nikon-Cam123,Base64EncodedString
"8bb384e7-e451-4a38-84c8-a22ac5dc02c1",Vehicle-Charmi-123,2024-10-29 22:20:26.067,"[56.230623695451044,-8.628104856031637]",Nikon-Cam123,Base64EncodedString
"14325735-7837-4dd2-ac4f-4f62f09f6b42",Vehicle-Charmi-123,2024-10-29 22:21:00.067,"[56.24082014240126,-8.64586979116249]",Nikon-Cam123,Base64EncodedString
"3492f39f-4933-4e39-a690-cb29b96c511d",Vehicle-Charmi-123,2024-10-29 22:21:43.067,"[56.250835995758216,-8.66355157080032]",Nikon-Cam123,Base64EncodedString
"2ea7daff-8c21-4b99-b1db-c334a5ace2fd",Vehicle-Charmi-123,2024-10-29 22:22:29.067,"[56.260427226896766,-8.680689188372423]",Nikon-Cam123,Base64EncodedString
"57818882-2086-40a0-ad8d-697c8608674c",Vehicle-Charmi-123,2024-10-29 22:23:03.067,"[56.27042547390354,-8.69805994462463]",Nikon-Cam123,Base64EncodedString
bd323b6c-f2da-445d-a49a-c1d07096fb11,Vehicle-Charmi-123,2024-10-29 22:23:37.067,"[56.2799379941251,-8.715394725077221]",Nikon-Cam123,Base64EncodedString
"7fdb3997-4666-4f40-be2a-c0be0cfd5194",Vehicle-Charmi-123,2024-10-29 22:24:09.067,"[56.28934534878863,-8.733243508043023]",Nikon-Cam123,Base64EncodedString
"4308b2e3-e98d-4e91-992b-314e95fb5d25",Vehicle-Charmi-123,2024-10-29 22:25:06.067,"[56.29914587465804,-8.750794244356413]",Nikon-Cam123,Base64EncodedString
"1f4ecfc7-26a9-4ba4-8bae-d69b20e64394",Vehicle-Charmi-123,2024-10-29 22:25:56.067,"[56.30848258955872,-8.768628580258735]",Nikon-Cam123,Base64EncodedString
f0fc52a9-83de-4fa6-9a70-521c062c90db,Vehicle-Charmi-123,2024-10-29 22:26:37.067,"[56.31804204853235,-8.78605661274666]",Nikon-Cam123,Base64EncodedString
"90177f6d-a65a-4d8b-b87e-6fad56725eb8",Vehicle-Charmi-123,2024-10-29 22:27:33.067,"[56.32754792474431,-8.803679229853596]",Nikon-Cam123,Base64EncodedString
"6d62524b-2044-4e06-a460-a289772437ed",Vehicle-Charmi-123,2024-10-29 22:28:07.067,"[56.337184134656724,-8.821114179150051]",Nikon-Cam123,Base64EncodedString
d5fe8c6b-f40e-4dae-bdab-b1a9b1be8586,Vehicle-Charmi-123,2024-10-29 22:28:43.067,"[56.34716018181415,-8.838932750826384]",Nikon-Cam123,Base64EncodedString
"7e74ef42-7563-4215-9f7c-8d9fa0a38c8e",Vehicle-Charmi-123,2024-10-29 22:29:14.067,"[56.3572412369958,-8.85654527163388]",Nikon-Cam123,Base64EncodedString
c638ac01-e7b8-4b19-9220-973eb181f644,Vehicle-Charmi-123,2024-10-29 22:29:46.067,"[56.366714018820375,-8.87431973796741]",Nikon-Cam123,Base64EncodedString
e37a5e79-b858-47b7-9875-48cf61101d40,Vehicle-Charmi-123,2024-10-29 22:30:16.067,"[56.37610112450498,-8.891867604289247]",Nikon-Cam123,Base64EncodedString
ed496896-63b4-4f5f-9ec5-6266945173e7,Vehicle-Charmi-123,2024-10-29 22:31:00.067,"[56.385755587530625,-8.909404223718113]",Nikon-Cam123,Base64EncodedString
bb472534-f335-4a5b-a77a-12e4a75e99c1,Vehicle-Charmi-123,2024-10-29 22:31:45.067,"[56.39550948922664,-8.92701049613685]",Nikon-Cam123,Base64EncodedString
c1bab6cd-fa23-40d6-992c-f63a9af25d0a,Vehicle-Charmi-123,2024-10-29 22:32:42.067,"[56.40502336265637,-8.944729213916348]",Nikon-Cam123,Base64EncodedString
"289180d2-fe92-4e39-b0a9-75aa4ea2acd2",Vehicle-Charmi-123,2024-10-29 22:33:14.067,"[56.414749421006775,-8.962196665653062]",Nikon-Cam123,Base64EncodedString
"818e2ed8-fa01-4573-bd67-8b145b905b63",Vehicle-Charmi-123,2024-10-29 22:33:56.067,"[56.42423768450397,-8.97947863615205]",Nikon-Cam123,Base64EncodedString
"4f514d5d-f595-4f08-a4d7-e1f11c1be9d7",Vehicle-Charmi-123,2024-10-29 20:41:12.067,"[54.929063733604586,-6.280170987359357]",Nikon-Cam123,Base64EncodedString
a2cf7873-562c-4295-8555-a6520e7a3d9e,Vehicle-Charmi-123,2024-10-29 20:41:54.067,"[54.93877355009243,-6.297684677221223]",Nikon-Cam123,Base64EncodedString
"366c9444-294a-48ca-835b-e8fa41c2d0c3",Vehicle-Charmi-123,2024-10-29 20:42:54.067,"[54.94894924189902,-6.3150297031843]",Nikon-Cam123,Base64EncodedString
f9046322-c8a4-4409-83df-f26f4ed0c372,Vehicle-Charmi-123,2024-10-29 20:43:27.067,"[54.95844781339049,-6.3327586576009995]",Nikon-Cam123,Base64EncodedString
ec7b3509-e667-4d23-bf4a-69b8b4882ff9,Vehicle-Charmi-123,2024-10-29 20:44:09.067,"[54.967820124657145,-6.34995306802078]",Nikon-Cam123,Base64EncodedString
"4a45f86c-f2b3-4cbe-8372-a4ce4661a7e6",Vehicle-Charmi-123,2024-10-29 19:33:57.067,"[54.04147961774609,-4.693916706465514]",Nikon-Cam123,Base64EncodedString
"207d0617-0dfa-419b-b475-ab3c85398db4",Vehicle-Charmi-123,2024-10-29 19:34:35.067,"[54.05111186674995,-4.711205052695258]",Nikon-Cam123,Base64EncodedString
"653cd95c-d22d-4cc3-9082-255ec153f4f2",Vehicle-Charmi-123,2024-10-29 19:35:18.067,"[54.06107756199604,-4.729061969115989]",Nikon-Cam123,Base64EncodedString
"4e9f0be1-3ef3-4788-b5c3-75c3c90aaf8a",Vehicle-Charmi-123,2024-10-29 19:36:10.067,"[54.070973905878944,-4.746244964147931]",Nikon-Cam123,Base64EncodedString
"9951d4ae-0046-4a94-a778-d37b582e8f28",Vehicle-Charmi-123,2024-10-29 19:37:01.067,"[54.08084639303479,-4.764363616575251]",Nikon-Cam123,Base64EncodedString
f3efbade-80e2-474b-8ef1-b0aa3698cc48,Vehicle-Charmi-123,2024-10-29 19:37:59.067,"[54.09039553994272,-4.781778522799679]",Nikon-Cam123,Base64EncodedString
"7832ac4a-3a81-43cb-bbf7-a171d9fbc332",Vehicle-Charmi-123,2024-10-29 19:03:27.067,"[53.63258288076066,-3.9578892614277246]",Nikon-Cam123,Base64EncodedString
c134b8c6-9c5e-44c7-98d5-c7d576eebb5c,Vehicle-Charmi-123,2024-10-29 19:04:13.067,"[53.642034713391595,-3.9750622452259696]",Nikon-Cam123,Base64EncodedString
f99f5e39-3389-4230-b956-bd8c10976aea,Vehicle-Charmi-123,2024-10-29 19:04:45.067,"[53.652129821238255,-3.9929162646309484]",Nikon-Cam123,Base64EncodedString
"0e266bd1-c717-4b35-a2ab-83cc81be75b6",Vehicle-Charmi-123,2024-10-29 19:05:33.067,"[53.661672937319295,-4.010939359715927]",Nikon-Cam123,Base64EncodedString
"2ecedb89-711e-4758-bbc4-cd761f11e6aa",Vehicle-Charmi-123,2024-10-29 19:06:04.067,"[53.67113989825307,-4.028105017570533]",Nikon-Cam123,Base64EncodedString
bace19a5-8aa2-4839-9ef5-26fdc2d12ca3,Vehicle-Charmi-123,2024-10-29 19:06:35.067,"[53.68054729918274,-4.045557691853814]",Nikon-Cam123,Base64EncodedString
"993f5aaf-1c48-4b53-b927-b38437781ccd",Vehicle-Charmi-123,2024-10-29 19:07:11.067,"[53.690388390578065,-4.063675722680256]",Nikon-Cam123,Base64EncodedString
a3f95c69-8d9c-4fe6-9027-83d437985c8f,Vehicle-Charmi-123,2024-10-29 19:07:41.067,"[53.69982695695486,-4.080869325147718]",Nikon-Cam123,Base64EncodedString
bca6f764-1f84-49a2-9e1c-bcf1a0d8eb9a,Vehicle-Charmi-123,2024-10-29 19:08:24.067,"[53.709320151327766,-4.098012209405823]",Nikon-Cam123,Base64EncodedString
ccfe52ee-301c-40e9-9fb5-3c4fb12b4289,Vehicle-Charmi-123,2024-10-29 19:08:57.067,"[53.71958270611793,-4.116053306988307]",Nikon-Cam123,Base64EncodedString
"4ead4c0e-136b-4508-9d14-ed7cf3c16e91",Vehicle-Charmi-123,2024-10-29 19:09:37.067,"[53.72957143172425,-4.1334439541195245]",Nikon-Cam123,Base64EncodedString
fbc80f03-5adc-4070-87b3-a816529ae057,Vehicle-Charmi-123,2024-10-29 21:06:55.067,"[55.26905023034897,-6.898565603783398]",Nikon-Cam123,Base64EncodedString
"23438b54-38f8-47b4-8644-bbc6f38ea91e",Vehicle-Charmi-123,2024-10-29 21:07:34.067,"[55.27868150172139,-6.9158873230097635]",Nikon-Cam123,Base64EncodedString
"70c34748-5dd5-45e2-9417-4f1300233cde",Vehicle-Charmi-123,2024-10-29 21:08:20.067,"[55.28834610839128,-6.933107282723762]",Nikon-Cam123,Base64EncodedString
"32c96ef6-ebb2-4501-b058-a2008075fd8b",Vehicle-Charmi-123,2024-10-29 21:09:17.067,"[55.29849839066484,-6.951214204399828]",Nikon-Cam123,Base64EncodedString
f05f19af-46bd-4678-b54e-9bb7cb45625d,Vehicle-Charmi-123,2024-10-29 21:09:48.067,"[55.30834707820625,-6.968627735209308]",Nikon-Cam123,Base64EncodedString
cc7c8476-701d-42f8-8b9b-f858045ba4d7,Vehicle-Charmi-123,2024-10-29 21:10:26.067,"[55.3186310726175,-6.985775147384447]",Nikon-Cam123,Base64EncodedString
"6d6a1cd5-cdfc-4702-b4e3-a740e0a145ed",Vehicle-Charmi-123,2024-10-29 21:11:26.067,"[55.328006867634635,-7.003518940262593]",Nikon-Cam123,Base64EncodedString
"7a35a61e-d64b-457c-928e-3f5d2882ed5b",Vehicle-Charmi-123,2024-10-29 21:12:00.067,"[55.337837101385844,-7.021438182987931]",Nikon-Cam123,Base64EncodedString
a54225fa-cefd-4792-8cdc-3ae55e942035,Vehicle-Charmi-123,2024-10-29 21:13:00.067,"[55.34744259759669,-7.039006842689838]",Nikon-Cam123,Base64EncodedString
ebb83e37-f1e1-46dc-8525-5d2643dbf6ae,Vehicle-Charmi-123,2024-10-29 21:13:58.067,"[55.35717360208374,-7.056199074165447]",Nikon-Cam123,Base64EncodedString
cadcc01e-abd0-4468-bbb3-eeeaabd63646,Vehicle-Charmi-123,2024-10-29 21:14:28.067,"[55.367057962776364,-7.074094161787855]",Nikon-Cam123,Base64EncodedString
"4b3aa4af-6381-4d9c-b16a-a789a4f1e59e",Vehicle-Charmi-123,2024-10-29 21:15:22.067,"[55.37653922260584,-7.092187932234627]",Nikon-Cam123,Base64EncodedString
"1adb6cf6-9476-41da-845c-0279c8f6bcbb",Vehicle-Charmi-123,2024-10-29 21:16:20.067,"[55.38651508530998,-7.109447157329471]",Nikon-Cam123,Base64EncodedString
"453aeda5-6ae3-45fd-a1f4-df22b9001970",Vehicle-Charmi-123,2024-10-29 21:17:16.067,"[55.39632373440121,-7.127121547736907]",Nikon-Cam123,Base64EncodedString
d84f6804-9f2f-4897-8ede-0eaca64f6c5e,Vehicle-Charmi-123,2024-10-29 21:17:55.067,"[55.40590291376344,-7.144849507845453]",Nikon-Cam123,Base64EncodedString
"061ebba3-d930-44b7-9c0b-a5fab5c7f8cf",Vehicle-Charmi-123,2024-10-29 21:18:49.067,"[55.415913560554934,-7.1628623362592085]",Nikon-Cam123,Base64EncodedString
"4bd1b90c-48e8-4dfc-a078-063e664aa608",Vehicle-Charmi-123,2024-10-29 21:19:39.067,"[55.425291740216224,-7.180664261479074]",Nikon-Cam123,Base64EncodedString
"18ded7d8-feb4-4298-93df-2ecf66dd6858",Vehicle-Charmi-123,2024-10-29 21:20:33.067,"[55.434958418847636,-7.198409654469813]",Nikon-Cam123,Base64EncodedString
"8701715b-bf10-4f0a-8272-f0ec5f8d28cc",Vehicle-Charmi-123,2024-10-29 21:21:12.067,"[55.44497658059474,-7.215574688356259]",Nikon-Cam123,Base64EncodedString
e33dd06d-9e97-4f7d-a7a3-3939eb68bdd8,Vehicle-Charmi-123,2024-10-29 21:21:48.067,"[55.454872564525765,-7.233207221559996]",Nikon-Cam123,Base64EncodedString
e55dc0aa-2510-4675-886b-601bdcc8f739,Vehicle-Charmi-123,2024-10-29 21:22:38.067,"[55.46420948332571,-7.251184965391817]",Nikon-Cam123,Base64EncodedString
"881d4361-1bad-40f1-a3bc-119311629c4c",Vehicle-Charmi-123,2024-10-29 21:23:27.067,"[55.47410857308176,-7.268619451773736]",Nikon-Cam123,Base64EncodedString
"2777f999-7ae5-4700-b824-e433f7cdca23",Vehicle-Charmi-123,2024-10-29 21:23:59.067,"[55.4841550150696,-7.285902142143652]",Nikon-Cam123,Base64EncodedString
"41afc783-493a-4912-86db-d7542e2b9c3d",Vehicle-Charmi-123,2024-10-29 21:24:45.067,"[55.49401438214511,-7.30304879219795]",Nikon-Cam123,Base64EncodedString
"5d45d019-e9c4-4c96-a2cc-117dce72c421",Vehicle-Charmi-123,2024-10-29 21:25:30.067,"[55.504229487513264,-7.320560502217102]",Nikon-Cam123,Base64EncodedString
"2939c1af-83ab-4071-beef-a2c2fe41170d",Vehicle-Charmi-123,2024-10-29 21:26:23.067,"[55.51398237314764,-7.337889769663874]",Nikon-Cam123,Base64EncodedString
db415ae0-ea43-4f58-a6b7-5573a0739f5c,Vehicle-Charmi-123,2024-10-29 21:27:02.067,"[55.52352479066982,-7.3559479336004605]",Nikon-Cam123,Base64EncodedString
fec05d9a-4491-40f7-9526-1dcb9c19f57b,Vehicle-Charmi-123,2024-10-29 21:27:53.067,"[55.53314330550191,-7.373735996745187]",Nikon-Cam123,Base64EncodedString
b58a65ef-d2c6-47ba-967c-07b3216350b3,Vehicle-Charmi-123,2024-10-29 21:28:46.067,"[55.543215294535116,-7.391448043679852]",Nikon-Cam123,Base64EncodedString
"367f608a-de7a-4a17-a1bf-3c4f5cfa4815",Vehicle-Charmi-123,2024-10-29 19:55:25.067,"[54.33582854635733,-5.221737959260904]",Nikon-Cam123,Base64EncodedString
"22fe54d7-2833-406b-9b6c-3fe06e165e8e",Vehicle-Charmi-123,2024-10-29 19:56:08.067,"[54.34593838501725,-5.239121448370527]",Nikon-Cam123,Base64EncodedString
d55ed0bd-1fda-47dc-984e-a2ee48be4989,Vehicle-Charmi-123,2024-10-29 19:56:56.067,"[54.35615301154779,-5.25640998213304]",Nikon-Cam123,Base64EncodedString
f334cc5f-b281-483d-8507-64d13c84dc10,Vehicle-Charmi-123,2024-10-29 19:57:55.067,"[54.36636538242157,-5.273754900635958]",Nikon-Cam123,Base64EncodedString
bf0c24a7-67b1-4fe8-84bd-fd7df5ff40f0,Vehicle-Charmi-123,2024-10-29 19:58:49.067,"[54.37663288318178,-5.290964990394261]",Nikon-Cam123,Base64EncodedString
"0248a419-19be-425f-aef2-8f565b3257b1",Vehicle-Charmi-123,2024-10-29 19:59:29.067,"[54.386763957613056,-5.308543184422901]",Nikon-Cam123,Base64EncodedString
"202b5127-fde9-4d05-8b84-0558e3519430",Vehicle-Charmi-123,2024-10-29 20:00:09.067,"[54.3965558510521,-5.325974872449174]",Nikon-Cam123,Base64EncodedString
"3d248421-acb6-4280-a33b-ac26ffce5dbc",Vehicle-Charmi-123,2024-10-29 20:00:43.067,"[54.406366581038306,-5.344075600307919]",Nikon-Cam123,Base64EncodedString
"7b4a2282-eecc-4cd2-aef0-3072eb4fdb0e",Vehicle-Charmi-123,2024-10-29 20:01:39.067,"[54.41640817498635,-5.362169293924676]",Nikon-Cam123,Base64EncodedString
"6fa93ba9-6b1c-4b24-a383-491f068b2eea",Vehicle-Charmi-123,2024-10-29 20:56:40.067,"[55.13319685345055,-6.649557150017009]",Nikon-Cam123,Base64EncodedString
"2388c882-d43d-4c6d-8a6b-de3a925a655e",Vehicle-Charmi-123,2024-10-29 20:57:39.067,"[55.143090807074785,-6.667612276056059]",Nikon-Cam123,Base64EncodedString
ed83a16c-042a-40f3-8c91-7e47b31a09b7,Vehicle-Charmi-123,2024-10-29 20:58:28.067,"[55.15317305665192,-6.6856799760316115]",Nikon-Cam123,Base64EncodedString
"8d14eb16-0c40-48f9-99a4-58fe64267daf",Vehicle-Charmi-123,2024-10-29 20:59:05.067,"[55.16265051706503,-6.703279784009817]",Nikon-Cam123,Base64EncodedString
c33296bd-a01f-4db2-9a98-4750a46f4c41,Vehicle-Charmi-123,2024-10-29 20:59:47.067,"[55.172105326383935,-6.721225387471217]",Nikon-Cam123,Base64EncodedString
"3ce0b74e-6c53-4afe-b30b-9fdeb8f53a5f",Vehicle-Charmi-123,2024-10-29 20:48:46.067,"[55.025872040810555,-6.455176934819022]",Nikon-Cam123,Base64EncodedString
ad053290-9420-4bd2-96ff-e8068893ee81,Vehicle-Charmi-123,2024-10-29 20:49:25.067,"[55.03565362036375,-6.472961021965153]",Nikon-Cam123,Base64EncodedString
